,Gender,10percentage,10board,12graduation,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityTier,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary
144,1,87.7,4,2010,95.2,4,1,0,5,69.96,1,450,555,445,0.744758354008939,455,-1,438,-1,-1,-1,-1,-0.159,-0.4536,0.9322,-0.2344,-0.6692,200000
145,1,88.0,1,2008,78.0,1,1,0,3,87.9,0,545,605,575,0.824666400671332,535,400,-1,-1,-1,-1,-1,-3.0315,-2.1186,-1.0659,0.3995,-1.6273,420000
146,1,80.8,4,2010,81.5,4,1,0,2,74.0,0,560,455,405,0.23780283983757,505,-1,315,-1,-1,-1,-1,1.9953,1.0449,0.4711,-1.6289,0.8637,100000
147,1,77.6,3,2008,59.0,3,1,0,5,58.66,1,405,585,334,0.308400582860308,355,-1,-1,-1,-1,-1,-1,0.0464,0.9688,-0.1988,-0.7015,-1.2354,120000
148,1,87.0,4,2010,79.0,4,1,0,7,70.0,0,440,540,535,0.75618011362902,465,-1,-1,-1,-1,388,-1,-2.1698,-4.2831,-1.8344,-0.4879,-5.0763,315000
149,0,89.8,1,2007,83.8,1,1,0,1,70.0,0,535,455,525,0.843123726665742,515,-1,-1,-1,-1,-1,-1,-0.2628,0.1888,0.3817,-0.2902,1.6082,480000
150,1,80.0,4,2009,89.0,4,1,0,2,62.0,1,325,530,405,0.356536487724475,275,-1,346,-1,-1,-1,-1,0.99,0.3789,-0.2974,-1.1218,-1.244,145000
151,1,84.0,1,2008,83.0,1,1,0,5,74.5,1,725,465,555,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-0.4173,0.7348,-0.0537,-0.52527,-0.4455,450000
152,0,91.0,4,2008,80.0,4,1,0,3,76.0,1,535,475,415,0.538386892985096,-1,333,-1,-1,-1,286,-1,-0.5719,-0.1232,0.3817,-0.5253,0.5419,235000
153,1,89.6,1,2010,83.8,1,1,0,3,76.4,1,650,565,595,0.338786347219528,505,292,-1,-1,-1,-1,-1,0.7027,0.2124,-0.2974,0.3995,1.0554,330000
154,1,82.0,0,2008,60.0,0,1,0,5,80.0,0,585,525,475,0.735795709224656,475,-1,-1,-1,-1,-1,-1,-0.1082,0.3448,-0.9245,-0.7603,-0.7615,320000
155,1,70.0,2,2006,73.8,3,1,0,1,70.13,0,825,505,485,0.884122511593735,535,-1,-1,-1,-1,-1,-1,0.51,0.8128,1.2525,0.8848,0.5024,715000
156,1,59.57,4,2007,55.0,4,1,1,2,88.0,0,395,540,535,0.992259189330951,665,-1,-1,-1,-1,-1,-1,0.4155,-0.4536,-1.8344,-0.8682,-0.0943,145000
157,1,83.0,1,2008,81.0,1,1,0,4,79.2,0,440,655,705,0.837620725714257,285,-1,-1,-1,500,-1,-1,-1.0208,0.3789,0.6248,-1.6289,-0.2859,180000
158,0,67.8,0,2008,65.2,0,1,0,1,72.18,0,525,305,405,0.245455659999829,335,-1,-1,-1,-1,-1,-1,0.51,0.0328,-0.7794,-0.2902,0.7788,180000
159,1,82.4,2,2010,81.2,2,1,0,5,69.0,0,535,470,585,0.622642915849938,385,-1,407,-1,-1,-1,-1,0.99,1.0449,0.6248,-0.8682,-1.6273,75000
160,0,79.0,2,2008,74.6,1,1,0,1,71.2,0,525,435,505,0.488347976782714,405,-1,-1,-1,-1,-1,-1,-1.4606,-1.0593,-0.344,1.1492,-2.3412,280000
161,0,81.2,1,2007,82.8,1,1,0,1,73.0,0,525,625,585,0.635978756456794,445,-1,-1,-1,-1,-1,-1,0.51,1.1248,0.5269,-0.7603,0.6603,390000
162,1,73.5,4,2009,71.0,4,1,0,6,71.0,0,570,545,500,0.829584599793067,-1,-1,-1,469,-1,-1,-1,0.99,0.8784,0.6248,-1.5021,0.6721,325000
163,1,90.6,4,2009,94.3,4,1,0,3,84.0,0,520,460,620,0.493596387301038,455,324,-1,-1,-1,-1,-1,0.99,0.5454,0.7785,-1.6289,0.6721,300000
164,0,91.6,2,2010,90.2,1,1,0,2,74.0,0,615,610,680,0.978799292641428,495,-1,561,-1,-1,-1,-1,0.2718,0.8784,-1.6807,1.0333,0.6721,450000
165,1,86.0,1,2010,83.8,1,1,0,5,77.0,0,555,605,560,0.486747008438193,465,-1,376,-1,-1,-1,-1,0.9737,1.4368,0.5994,-0.2902,0.3444,505000
166,1,73.0,1,2009,79.0,4,1,0,3,75.0,0,440,315,430,0.538386892985096,-1,333,-1,-1,-1,420,-1,-0.4463,-1.9521,-0.4511,-0.4879,-1.4356,240000
167,1,65.0,4,2007,50.0,4,1,1,0,73.14,1,625,495,430,0.793580614548506,495,-1,-1,-1,-1,-1,-1,-0.8772,-0.6201,-0.4511,0.653,-0.4776,240000
168,1,86.0,3,2006,82.0,3,1,0,5,71.0,0,485,505,505,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-1.0355,-0.1232,0.2366,-0.6428,-0.6035,200000
169,1,86.0,1,2010,74.44,1,1,0,2,73.38,0,520,575,650,0.486747008438193,695,-1,376,-1,-1,-1,-1,0.5591,-0.4536,-0.6048,-0.6147,-0.0943,450000
170,1,91.6,1,2008,85.8,1,1,0,3,77.7,0,534,575,685,0.376059586651545,-1,300,-1,-1,-1,-1,-1,-0.5719,1.5928,0.5269,-0.1727,0.1864,335000
171,0,89.0,1,2006,78.0,1,1,0,1,73.14,0,545,485,544,0.884122511593735,535,-1,-1,-1,-1,-1,-1,0.51,0.5008,0.672,-0.43717,0.3444,310000
172,0,87.4,1,2005,83.0,1,0,0,7,71.0,0,645,485,544,-1.0,355,-1,-1,-1,-1,-1,-1,0.51,0.5008,0.672,0.0623,0.6603,450000
173,1,78.0,1,2004,83.0,1,0,0,5,72.13,1,444,555,695,0.999904558268382,804,-1,-1,-1,-1,-1,-1,0.6646,0.3448,0.8171,0.6498,0.0284,600000
174,1,93.33,2,2009,76.66,1,0,0,7,72.0,0,650,570,750,-1.0,515,-1,-1,-1,-1,-1,-1,0.5591,0.3789,-0.1437,-0.2344,0.6721,335000
175,1,75.0,1,2008,77.0,1,1,0,3,70.45,0,455,595,545,0.112139438207403,425,228,-1,-1,-1,-1,-1,1.2772,1.2114,1.3933,-0.1076,0.8637,150000
176,1,71.3,1,2008,63.8,4,1,1,0,79.6,0,325,475,370,0.622642915849938,425,-1,407,-1,-1,-1,-1,-1.308,-0.2871,-0.2974,1.1601,-1.244,180000
177,1,81.0,1,2012,73.0,1,1,0,5,61.6,0,640,570,495,0.356536487724475,535,-1,346,-1,-1,-1,-1,-0.4463,0.8784,0.4711,-2.136,0.6721,360000
178,1,55.0,4,2009,68.0,4,1,0,1,74.9,1,440,560,545,0.793580614548506,495,-1,-1,-1,-1,-1,-1,0.5591,0.3789,1.3933,-1.2486,-1.0524,180000
179,0,83.4,1,2008,88.2,1,1,0,3,72.3,0,450,450,445,0.124502074009537,-1,233,-1,-1,-1,-1,-1,0.4155,0.3789,1.2396,1.0333,-0.0943,180000
180,1,64.8,4,2009,69.4,4,1,0,5,73.8,0,465,475,385,0.356536487724475,525,-1,346,-1,-1,-1,-1,0.1282,0.8784,-0.1437,-0.2344,0.2889,240000
181,1,83.5,1,2010,87.2,1,1,0,2,79.95,1,580,615,510,0.953899775079926,485,-1,530,-1,-1,-1,-1,0.5591,1.0449,-0.6048,0.7798,-1.0524,350000
182,1,82.27,3,2006,80.58,4,1,0,3,61.0,1,495,465,575,0.124502074009537,275,233,-1,180,-1,-1,-1,-0.4173,-0.7473,-0.0537,0.2973,0.0284,400000
183,1,71.1,1,2011,64.5,4,1,0,6,60.05,0,560,340,390,0.328746378624932,-1,-1,-1,346,-1,-1,-1,-0.0154,-0.6201,-0.4511,0.1459,-1.244,150000
184,1,91.4,2,2010,81.2,1,0,0,2,73.0,0,755,640,740,0.998876108102859,685,-1,653,-1,-1,-1,-1,-0.2632,0.8993,-0.4226,-0.3414,0.1275,150000
185,0,78.0,1,2008,79.4,1,1,0,1,76.76,0,465,575,625,0.864685413370085,525,-1,-1,-1,-1,-1,-1,1.2828,0.7348,0.0552,-0.0552,-0.9194,455000
186,1,77.0,4,2009,69.0,4,1,0,3,84.1,0,490,590,655,-1.0,385,-1,-1,-1,-1,-1,-1,0.5591,0.7119,0.4711,-1.6289,0.6721,240000
187,1,80.0,3,2005,75.0,3,1,0,7,71.56,0,375,495,445,0.376059586651545,-1,300,-1,-1,-1,-1,-1,0.51,0.3448,0.2075,0.9169,0.0284,350000
188,0,89.0,0,2008,94.16,0,1,0,5,89.2,0,425,515,655,0.930370607202691,565,-1,-1,-1,-1,-1,-1,0.0464,1.3198,-0.4891,-1.11277,-0.2875,385000
189,1,87.33,3,2008,82.46,3,1,0,6,73.83,0,640,610,650,0.995613796625388,-1,-1,-1,616,-1,-1,-1,1.2828,0.8128,0.0914,-0.8778,0.6603,440000
190,1,73.94,4,2009,79.16,4,1,1,0,86.0,0,535,460,680,0.974396112538398,615,-1,-1,-1,-1,-1,-1,0.4155,-0.4536,0.9322,-0.995,-0.4776,380000
191,1,79.8,0,2007,81.0,0,1,0,3,76.03,0,425,535,605,0.694479327708463,-1,366,-1,-1,-1,-1,-1,1.4374,0.1498,-0.598,-1.58287,-0.7615,420000
192,0,92.0,3,2008,94.8,3,1,0,3,77.33,1,505,525,505,0.960603251997053,-1,466,-1,-1,-1,-1,-1,0.0464,0.9688,-0.1626,1.3549,-0.7615,360000
193,1,76.0,2,2009,78.0,2,1,0,4,70.6,0,730,570,665,0.661834475840071,-1,-1,-1,-1,446,-1,-1,-0.5899,-0.7866,1.0859,-0.1076,-0.4776,320000
194,1,78.93,0,2008,65.0,0,1,0,1,67.63,0,535,535,455,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-0.2628,1.5538,0.5994,-0.29027,0.3444,355000
195,1,80.6,1,2009,74.6,1,1,0,2,57.5,0,485,440,445,0.356536487724475,485,-1,346,-1,-1,-1,-1,0.2718,0.2124,0.7785,1.9207,-0.6692,180000
196,1,83.2,3,2007,77.33,3,1,0,4,75.67,1,655,415,485,0.376059586651545,345,300,-1,-1,-1,-1,-1,-0.4173,0.1888,-0.344,-1.4653,-0.6035,490000
197,1,52.7,0,2005,45.6,0,1,1,0,69.7,0,345,385,345,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-2.272,-1.5273,-1.0697,0.7673,-0.4455,300000
198,1,69.5,4,2008,68.5,4,1,0,5,69.9,0,475,500,235,0.413838255788123,385,-1,-1,-1,-1,-1,-1,0.5591,1.0449,1.2396,0.3995,1.0554,2000000
199,1,85.0,4,2009,85.6,4,1,1,2,80.0,1,630,510,485,0.622642915849938,585,-1,407,-1,-1,-1,-1,1.2772,0.0459,0.3174,-0.995,1.0554,120000
200,0,67.25,3,2009,63.4,3,1,0,7,69.97,1,455,565,565,0.694479327708463,365,366,-1,-1,-1,-1,-1,0.9737,1.2808,0.8171,-0.0552,1.4502,240000
201,1,88.2,1,2010,80.8,1,1,0,2,70.0,0,735,595,545,0.999910407631314,535,-1,715,-1,-1,-1,-1,1.9953,1.0449,-0.1437,-2.3895,0.2889,325000
202,1,76.2,1,2010,63.8,1,1,0,2,66.0,0,455,455,465,0.144789889482462,335,-1,284,-1,-1,-1,-1,-1.308,0.3789,-0.9122,0.2727,0.0973,100000
203,1,67.2,1,2007,58.6,1,1,0,5,66.6,0,630,565,620,0.842248322257836,465,-1,469,-1,-1,-1,-1,-0.159,0.5454,0.3174,0.1459,-0.2859,180000
204,1,76.0,1,2011,66.66,1,1,0,6,65.0,0,500,400,475,0.125690182237981,375,-1,-1,284,-1,-1,-1,-2.457,-0.7866,0.01,0.2727,-2.2021,250000
205,1,89.5,4,2010,78.83,4,0,0,7,73.0,0,455,485,605,0.863724177728167,425,-1,-1,-1,-1,-1,-1,-2.7443,0.2124,-1.527,1.1601,-0.2859,300000
206,1,56.0,1,2009,63.0,1,1,0,7,65.0,0,404,495,405,0.279258511565122,255,-1,-1,-1,-1,292,-1,0.2718,-0.9531,0.4711,-1.1218,-1.0524,220000
207,1,90.2,1,2011,84.8,1,0,0,1,66.23,1,545,670,680,0.842248322257836,725,-1,469,-1,-1,-1,-1,-0.4463,1.2114,1.0859,-0.8682,0.4805,1500000
208,0,75.6,0,2006,77.0,0,1,0,6,70.66,0,505,404,524,0.535862819499896,295,-1,-1,393,-1,-1,-1,0.6646,1.7488,0.2366,0.5323,0.6603,275000
209,1,83.68,4,2010,84.5,4,1,0,2,72.3,1,580,605,570,0.622642915849938,585,-1,407,-1,-1,-1,-1,-1.308,-1.7856,-0.6048,1.0333,-2.5853,500000
210,1,79.8,1,2008,75.6,1,1,0,3,61.9,0,405,620,620,0.376059586651545,395,300,-1,-1,-1,-1,-1,1.1336,1.0449,0.4711,-0.4879,0.2889,510000
211,1,84.4,1,2009,76.0,1,1,0,6,63.0,1,430,595,545,0.977066467141653,-1,-1,-1,561,-1,-1,-1,0.8463,0.2124,0.4711,-0.3612,-0.0943,185000
212,1,72.0,0,2007,72.0,0,1,0,5,70.5,0,440,570,530,0.819416529835888,505,-1,-1,-1,-1,-1,-1,0.0464,0.6178,-0.3803,-1.1128,0.1864,490000
213,1,85.8,1,2010,83.0,1,0,0,3,91.0,0,555,545,590,0.649389714846691,655,356,-1,-1,-1,-1,-1,-0.159,0.5454,0.4711,-1.1218,-0.6692,300000
214,1,73.0,2,2009,77.0,1,1,0,3,79.67,0,475,585,515,0.229481754911755,-1,266,-1,-1,-1,-1,-1,0.51,0.8128,-1.0697,-0.4371,0.1864,410000
215,1,73.0,0,2008,57.8,0,1,0,1,58.0,1,375,435,495,0.276047228046856,345,-1,-1,-1,-1,-1,-1,-0.2628,0.0328,-0.2714,0.2973,-1.0774,225000
216,1,83.04,4,2006,72.6,4,1,1,3,64.95,0,535,375,375,0.279258511565122,415,-1,-1,-1,-1,292,-1,1.4208,0.8784,-0.2974,0.7798,0.6721,100000
217,0,83.0,0,2008,66.0,0,1,0,6,78.0,0,305,515,495,0.714529363243447,-1,-1,-1,435,-1,-1,-1,0.9737,0.2668,0.5994,0.6498,-0.9194,330000
218,1,87.0,4,2010,81.0,4,1,0,3,72.0,0,570,495,525,0.0531603052826837,475,196,-1,-1,-1,-1,-1,0.5591,-0.1206,0.01,-1.6289,-1.6273,300000
219,1,85.0,1,2010,82.0,1,1,0,3,70.6,0,510,655,665,-1.0,505,-1,315,-1,-1,-1,-1,0.8463,0.8784,0.7785,-1.2486,-0.4776,325000
220,1,79.2,1,2009,76.6,1,1,0,3,67.6,1,650,580,635,0.976292560913216,395,484,-1,-1,-1,313,-1,-0.4463,0.2124,0.7785,1.0333,-0.8608,310000
221,1,74.0,3,2009,81.0,3,1,0,7,67.1,1,510,555,530,-1.0,-1,-1,-1,-1,-1,-1,-1,0.2718,0.2124,0.01,0.2727,-0.0943,120000
222,1,77.86,4,2006,64.33,4,1,1,2,70.0,0,590,555,590,0.990008756723898,655,-1,-1,-1,-1,-1,-1,-1.4517,-1.1196,0.6248,1.794,-0.0943,525000
223,1,81.66,4,2009,58.55,4,1,0,7,55.9,1,630,680,560,0.486747008438193,465,-1,376,-1,-1,-1,-1,0.99,0.8784,1.0859,-0.7415,1.0554,230000
224,1,82.6,1,2009,76.0,1,1,0,4,78.0,1,510,560,485,0.837620725714257,335,-1,-1,-1,500,-1,-1,-1.0208,-0.7866,0.01,1.6672,-1.4356,300000
225,0,89.0,4,2010,90.6,4,1,0,2,70.4,0,335,505,630,0.622642915849938,555,-1,407,-1,-1,-1,-1,1.4208,-0.2871,0.1637,-2.2627,0.6721,305000
226,1,85.0,4,2010,76.7,4,1,0,6,67.66,0,520,350,325,0.459015840492937,-1,-1,-1,376,-1,-1,-1,0.8463,0.0459,-1.9881,0.7798,1.6302,205000
227,0,91.2,3,2006,84.63,3,1,0,1,78.15,0,455,535,445,0.635978756456794,445,-1,-1,-1,-1,-1,-1,-0.1082,0.9688,0.5269,-0.2902,0.3444,320000
228,1,83.4,1,2006,77.4,3,0,0,4,70.0,0,565,675,725,0.910770164246022,405,433,-1,-1,-1,-1,-1,-0.5719,0.6568,0.8171,-0.8778,0.3444,510000
229,0,79.0,4,2010,72.5,4,1,0,4,66.43,1,525,360,370,0.298769128563994,-1,-1,-1,-1,356,-1,-1,-0.0154,1.0449,-0.1437,-0.6147,1.4386,205000
230,1,62.4,4,2006,67.17,4,1,0,7,60.14,0,420,615,465,0.881620069530177,425,420,-1,-1,-1,-1,-1,-0.5899,-0.2871,0.01,0.1459,0.0973,140000
231,1,81.2,1,2009,76.4,1,1,0,6,72.3,0,765,605,665,0.755375120895548,-1,-1,-1,446,-1,-1,-1,1.5644,0.7119,1.2396,-2.3895,1.247,360000
232,0,90.6,3,2007,92.3,3,1,0,3,78.07,1,625,545,605,0.0587928000083534,445,200,-1,-1,-1,420,-1,0.2009,0.6568,-0.7794,-0.0552,0.9763,375000
233,1,55.0,0,2004,43.0,0,1,1,0,62.0,1,305,415,285,0.245455659999829,335,-1,-1,-1,-1,-1,-1,0.51,0.4488,0.065,-1.1911,0.1187,180000
234,1,69.0,1,2009,69.0,1,1,0,2,66.0,0,325,305,430,0.864685413370085,525,-1,-1,-1,-1,-1,-1,0.4155,0.2124,0.4711,-0.7415,0.6721,195000
235,1,73.0,3,2008,74.0,3,1,0,5,69.2,1,415,635,455,0.793580614548506,495,-1,-1,-1,-1,-1,-1,-0.7264,-0.4353,-1.2148,0.1798,-0.643,310000
236,1,72.4,2,2010,72.8,2,1,0,3,71.77,1,465,375,510,0.207392169717661,395,260,-1,-1,-1,-1,-1,0.2718,0.8784,0.7785,-0.2344,0.0973,325000
237,0,78.33,1,2008,67.6,1,1,0,2,65.72,0,510,655,605,0.488347976782714,405,-1,-1,-1,-1,-1,-1,1.8517,1.3779,1.0859,-2.136,1.6302,275000
238,1,68.0,1,2006,59.2,1,1,0,3,65.0,0,355,455,495,0.376059586651545,-1,300,-1,-1,-1,-1,-1,-1.6538,-1.6833,-1.2148,1.3549,0.0284,375000
239,0,86.6,3,2007,92.0,3,1,0,1,77.96,1,495,555,425,0.793580614548506,495,-1,-1,-1,-1,-1,-1,0.8192,0.8128,0.5269,-1.4653,0.1864,515000
240,0,81.0,1,2007,77.0,1,1,0,5,82.9,0,445,505,525,0.563267823666597,425,-1,-1,-1,-1,-1,-1,0.3555,-0.5913,-0.6343,-0.9953,0.0284,380000
241,1,61.6,3,2006,57.83,3,1,0,1,49.07,0,655,425,555,0.635978756456794,445,-1,-1,-1,-1,-1,-1,-1.2287,-0.2793,-0.4891,-0.08457,-0.1295,350000
242,0,85.83,4,2010,86.0,4,1,0,5,86.0,0,315,480,295,0.144789889482462,365,-1,284,-1,-1,-1,-1,-0.159,-1.2861,-0.9122,-2.0092,-1.244,265000
243,0,83.0,4,2009,85.0,4,1,0,7,70.0,1,535,410,370,0.338786347219528,375,292,-1,-1,313,-1,-1,-2.8879,-3.9501,-2.7565,-1.2486,-5.6512,325000
244,1,84.3,0,2009,86.5,0,1,0,7,68.87,0,580,580,560,0.229481754911755,425,266,-1,-1,-1,286,-1,-1.0355,0.6568,0.8171,0.8848,0.4234,380000
245,1,69.66,1,2009,69.6,1,1,0,5,71.7,0,510,460,575,0.667326452482833,454,-1,-1,-1,-1,-1,-1,-2.457,-1.2861,-1.6807,0.653,-1.244,340000
246,1,79.78,3,2007,64.0,3,1,0,7,56.43,1,585,655,625,0.824666400671332,-1,400,-1,-1,-1,-1,-1,0.0464,0.8128,0.5269,-0.0552,-0.4455,280000
247,1,90.4,1,2009,80.4,1,0,0,5,74.0,1,325,555,705,0.635978756456794,445,-1,-1,-1,-1,-1,-1,-0.159,0.5454,0.9322,0.5262,-1.0524,410000
248,1,84.0,4,2009,88.0,4,1,0,4,72.5,1,580,565,545,0.423951396376433,325,-1,315,-1,388,-1,-1,0.1282,0.3789,1.3933,-0.7415,0.8637,300000
249,0,93.0,0,2008,97.0,0,1,0,3,80.5,0,585,655,735,0.538386892985096,455,333,-1,-1,-1,-1,-1,-0.880999999999999,1.1248,-2.9565,-0.78967,-1.2354,395000
250,1,91.86,3,2007,94.5,3,1,0,3,69.06,1,485,404,505,0.824666400671332,355,400,-1,-1,-1,-1,-1,-0.2628,-1.0593,-0.0537,-0.5253,0.3444,90000
251,1,79.66,3,2006,87.0,3,1,0,6,74.1,0,525,475,505,0.304510913720196,-1,-1,-1,340,-1,-1,-1,-0.880999999999999,-0.6693,-0.7068,0.0622299999999999,-0.1295,300000
252,1,87.0,3,2005,92.0,3,1,0,7,63.96,1,445,605,525,0.298769128563994,315,-1,-1,-1,356,-1,-1,0.7027,-0.2871,-0.2974,-0.6147,-1.8189,160000
253,0,65.0,1,2008,58.0,1,1,0,5,70.0,0,404,464,425,0.704090412131314,465,-1,-1,-1,-1,-1,-1,-0.4173,0.6178,-0.4891,0.6498,-0.4455,145000
254,1,70.2,1,2009,61.8,4,1,0,5,69.0,0,455,370,485,0.622642915849938,395,-1,407,-1,-1,-1,-1,0.1282,-0.1206,-1.0659,1.794,0.2889,150000
255,1,73.0,2,2010,62.0,1,1,0,2,75.0,0,405,545,535,0.953899775079926,495,-1,530,-1,-1,-1,-1,0.7027,-1.2861,-0.9122,-0.7415,-0.8608,145000
256,1,70.0,4,2006,43.42,3,1,0,3,55.52,1,370,360,270,0.649389714846691,-1,356,-1,-1,-1,-1,-1,-0.7335,-2.1186,-1.9881,-0.4879,-5.0763,180000
257,1,84.67,0,2006,86.46,0,0,0,7,85.8,1,545,525,715,-1.0,-1,-1,-1,-1,-1,-1,-1,-1.3447,-1.0593,0.672,1.0024,-1.7093,730000
258,1,63.0,1,2009,64.0,1,1,0,4,72.4,0,500,460,415,0.193768441980019,395,-1,-1,-1,324,-1,-1,1.1336,0.7119,0.1637,-0.4879,-0.4776,105000
259,1,88.8,4,2010,94.6,4,1,0,7,80.6,1,510,525,720,0.938399136791175,345,-1,-1,-1,553,-1,-1,-0.7335,-1.4526,-0.2974,-0.4879,-0.8608,305000
260,1,76.0,1,2009,67.0,4,1,0,3,64.0,1,730,520,590,0.538386892985096,375,333,-1,-1,-1,-1,-1,1.1336,1.3779,1.2396,1.1601,1.0554,325000
261,1,64.4,1,2009,79.2,1,1,0,2,70.14,0,560,545,595,0.819416529835888,505,-1,-1,-1,-1,-1,-1,-0.0154,0.3789,0.4711,-0.1076,0.2889,180000
262,1,87.8,4,2005,83.8,4,1,0,2,80.0,0,310,535,470,-1.0,-1,-1,-1,-1,-1,-1,-1,0.4034,0.4934,-0.6339,-1.3255,0.7631,160000
263,0,85.0,4,2009,94.6,4,1,0,6,80.02,0,545,510,485,0.993917312137124,-1,-1,-1,606,-1,-1,-1,-0.5899,1.5444,-0.2974,-0.4879,0.6721,210000
264,0,81.0,1,2009,66.0,1,1,0,2,80.0,0,545,545,595,0.356536487724475,345,-1,346,-1,-1,-1,-1,-0.7335,0.0459,-0.1437,-0.1076,0.4805,275000
265,1,71.66,3,2006,73.8,3,0,0,1,63.88,1,425,485,405,0.735795709224656,475,-1,-1,-1,-1,-1,-1,0.9737,1.1248,0.2366,0.0623,-0.0506,150000
266,1,91.2,4,2010,77.8,1,1,0,5,77.8,0,535,540,570,0.911395278391328,395,-1,500,-1,-1,-1,-1,1.2772,0.2124,0.6248,-1.3753,0.4805,210000
267,1,82.2,1,2010,81.0,1,0,0,3,81.0,0,395,425,460,0.783303536670298,525,388,-1,-1,-1,-1,-1,1.4208,1.2114,1.7007,-0.7415,0.4805,180000
268,0,83.0,1,2009,73.0,1,1,0,3,67.0,0,595,625,560,0.338786347219528,405,292,-1,-1,-1,-1,-1,-0.3027,0.7119,1.3933,-2.3895,0.6721,325000
269,0,93.0,3,2008,94.6,3,1,0,3,78.15,1,515,635,725,0.694479327708463,-1,366,-1,-1,-1,260,-1,0.8578,1.7488,0.0914,-1.3184,0.5024,360000
270,1,57.0,4,2005,58.0,4,1,1,0,74.8,0,520,595,515,0.842248322257836,605,-1,469,-1,-1,-1,-1,-0.8772,-0.7866,-1.9881,2.6814,-0.2859,180000
271,1,83.0,1,2008,63.0,1,1,0,5,66.0,0,450,495,515,0.23780283983757,375,-1,315,-1,-1,-1,-1,0.1282,-0.2871,0.3174,-1.8824,0.0973,160000
272,1,82.4,1,2008,68.0,1,1,0,1,67.23,0,555,485,445,0.488347976782714,405,-1,-1,-1,-1,-1,-1,1.4374,0.9688,-0.0537,-1.11277,-0.2875,485000
273,1,88.2,1,2009,91.0,4,0,0,2,75.7,1,720,510,655,0.486747008438193,525,-1,376,-1,-1,-1,-1,-0.4463,-0.6201,-0.1437,0.1459,-2.5853,350000
274,1,76.6,1,2010,72.8,1,1,0,2,76.0,0,500,530,620,0.998966943874751,735,-1,-1,-1,-1,-1,-1,-0.4463,-2.7846,-1.527,0.3995,-2.0105,325000
275,1,85.3,0,2008,92.6,0,1,0,2,69.43,0,645,635,695,0.930370607202691,565,-1,-1,-1,-1,-1,-1,0.3555,0.1888,-0.6343,2.2949,-0.9984,370000
276,1,68.6,1,2009,70.0,1,1,0,3,71.3,0,520,535,620,0.376059586651545,-1,300,-1,-1,-1,-1,-1,-0.0154,1.0449,0.6248,-1.8824,0.8637,350000
277,1,79.4,1,2010,80.4,1,0,0,2,71.0,0,545,505,595,0.864685413370085,525,-1,-1,-1,-1,-1,-1,-0.159,-1.9521,-0.7585,-0.7415,-2.2021,320000
278,1,71.0,1,2010,64.6,1,1,0,3,65.6,0,325,440,380,0.493596387301038,-1,324,-1,-1,-1,286,-1,-1.1644,1.0449,0.7785,1.4136,-0.6692,225000
279,1,61.0,2,2006,61.8,3,1,0,5,62.2,0,395,565,475,0.670743151433127,455,-1,-1,-1,-1,-1,-1,0.5522,0.8128,-1.0116,-1.3008,0.1864,200000
280,0,81.0,4,2009,93.3,4,1,0,3,74.42,1,520,440,605,0.538386892985096,445,333,-1,-1,-1,-1,-1,-1.308,-0.6201,-1.2196,1.2869,-0.8608,180000
281,1,72.3,1,2006,95.0,3,1,0,5,70.0,0,454,515,625,0.308400582860308,355,333,-1,-1,-1,-1,-1,0.0464,0.3448,-0.9245,-0.9953,0.6603,400000
282,1,75.38,3,2007,72.0,3,1,0,3,68.75,1,325,495,565,0.376059586651545,-1,300,-1,-1,-1,-1,-1,0.0464,-2.1513,1.1074,0.0623,0.8183,500000
283,1,87.2,1,2010,76.6,1,0,0,3,67.0,0,510,610,665,0.649389714846691,-1,356,-1,-1,-1,366,-1,-1.8825,-1.4526,-1.9881,1.5404,-1.244,325000
284,1,57.67,3,2007,74.0,3,1,0,1,76.26,0,555,495,810,0.843123726665742,515,-1,-1,-1,-1,-1,-1,0.3941,0.8128,0.2366,-1.3184,0.3444,260000
285,0,66.0,1,2008,68.0,1,1,0,2,71.0,0,500,555,605,0.911395278391328,465,-1,500,-1,-1,-1,-1,1.4208,1.2114,0.9322,-0.6147,1.0554,205000
286,1,80.33,3,2006,89.6,3,1,0,1,73.5,0,525,605,605,0.600057182338341,435,-1,-1,-1,-1,-1,-1,0.6646,0.5008,0.8171,-0.7603,0.5024,760000
287,1,78.0,0,2006,85.0,0,1,0,3,73.0,0,435,335,345,-1.0,345,-1,-1,-1,-1,-1,-1,0.2009,0.5008,0.0914,0.5323,0.1864,180000
288,1,91.2,4,2010,95.2,4,1,0,3,76.2,0,580,645,635,0.997642771699029,525,-1,-1,-1,-1,548,-1,0.8463,0.7119,1.8543,-1.1218,0.2889,310000
289,1,87.0,4,2009,86.54,4,1,0,3,78.4,0,325,415,470,0.376059586651545,-1,300,-1,-1,-1,-1,-1,0.4285,0.1125,0.7785,-0.3612,0.166999999999999,150000
